frequency_hz,level_dbv_power_mean,supply,input_condition
2313.874274,-111.993091,tiresias_vdd,no_input
2381.675966,-111.544914,tiresias_vdd,no_input
2451.464399,-111.822843,tiresias_vdd,no_input
2523.297789,-107.009911,tiresias_vdd,no_input
2597.236057,-112.244938,tiresias_vdd,no_input
2673.340883,-111.474746,tiresias_vdd,no_input
2751.675750,-112.068044,tiresias_vdd,no_input
2832.306004,-101.860574,tiresias_vdd,no_input
2915.298905,-111.521872,tiresias_vdd,no_input
3000.723683,-111.747322,tiresias_vdd,no_input
3088.651599,-107.624096,tiresias_vdd,no_input
3179.155999,-111.863892,tiresias_vdd,no_input
3272.312380,-111.838706,tiresias_vdd,no_input
3368.198452,-111.814352,tiresias_vdd,no_input
3466.894200,-111.912363,tiresias_vdd,no_input
3568.481954,-111.683161,tiresias_vdd,no_input
3673.046457,-111.616013,tiresias_vdd,no_input
3780.674934,-103.354243,tiresias_vdd,no_input
3891.457165,-111.913732,tiresias_vdd,no_input
4005.485564,-111.640384,tiresias_vdd,no_input
4122.855250,-111.971025,tiresias_vdd,no_input
4243.664130,-111.864701,tiresias_vdd,no_input
4368.012981,-106.589023,tiresias_vdd,no_input
4496.005531,-111.665531,tiresias_vdd,no_input
4627.748549,-108.040295,tiresias_vdd,no_input
4763.351932,-111.617909,tiresias_vdd,no_input
4902.928797,-111.840624,tiresias_vdd,no_input
5046.595577,-109.801210,tiresias_vdd,no_input
5194.472115,-111.772534,tiresias_vdd,no_input
5346.681766,-111.752311,tiresias_vdd,no_input
5503.351500,-111.798991,tiresias_vdd,no_input
5664.612008,-104.585707,tiresias_vdd,no_input
5830.597810,-111.590349,tiresias_vdd,no_input
6001.447367,-111.732538,tiresias_vdd,no_input
6177.303198,-111.661459,tiresias_vdd,no_input
6358.311998,-111.869217,tiresias_vdd,no_input
6544.624761,-111.622073,tiresias_vdd,no_input
6736.396904,-111.904507,tiresias_vdd,no_input
6933.788400,-109.119337,tiresias_vdd,no_input
7136.963909,-111.780835,tiresias_vdd,no_input
7346.092914,-111.936426,tiresias_vdd,no_input
7561.349867,-110.422594,tiresias_vdd,no_input
7782.914330,-111.960123,tiresias_vdd,no_input
8010.971128,-109.893417,tiresias_vdd,no_input
8245.710500,-112.229171,tiresias_vdd,no_input
8487.328260,-112.000213,tiresias_vdd,no_input
8736.025961,-112.337421,tiresias_vdd,no_input
8992.011061,-112.055147,tiresias_vdd,no_input
9255.497097,-112.158746,tiresias_vdd,no_input
9526.703863,-112.195866,tiresias_vdd,no_input
9805.857594,-112.278672,tiresias_vdd,no_input
10093.191154,-112.338408,tiresias_vdd,no_input
10388.944230,-112.240203,tiresias_vdd,no_input
10693.363532,-112.226236,tiresias_vdd,no_input
11006.703001,-112.103101,tiresias_vdd,no_input
11329.224017,-112.139797,tiresias_vdd,no_input
11661.195620,-112.144452,tiresias_vdd,no_input
12002.894734,-111.817302,tiresias_vdd,no_input
12354.606395,-112.088293,tiresias_vdd,no_input
12716.623996,-112.133199,tiresias_vdd,no_input
13089.249521,-112.022178,tiresias_vdd,no_input
13472.793808,-112.174047,tiresias_vdd,no_input
13867.576801,-111.944701,tiresias_vdd,no_input
14273.927818,-112.222188,tiresias_vdd,no_input
14692.185828,-112.217369,tiresias_vdd,no_input
15122.699734,-112.331844,tiresias_vdd,no_input
15565.828661,-112.356538,tiresias_vdd,no_input
16021.942256,-111.499181,tiresias_vdd,no_input
16491.420999,-112.585278,tiresias_vdd,no_input
16974.656520,-112.619488,tiresias_vdd,no_input
17472.051922,-112.583362,tiresias_vdd,no_input
17984.022122,-112.492883,tiresias_vdd,no_input
18510.994194,-112.535790,tiresias_vdd,no_input
19053.407727,-112.463658,tiresias_vdd,no_input
19611.715189,-112.353908,tiresias_vdd,no_input
20186.382308,-112.465464,tiresias_vdd,no_input
20777.888460,-112.503560,tiresias_vdd,no_input
21386.727064,-112.682355,tiresias_vdd,no_input
20.290907,-92.479763,tiresias_vdd,minus10_dbv
20.885476,-98.570000,tiresias_vdd,minus10_dbv
21.497467,-101.424528,tiresias_vdd,minus10_dbv
22.127391,-100.146351,tiresias_vdd,minus10_dbv
22.775773,-98.740303,tiresias_vdd,minus10_dbv
23.443154,-99.734000,tiresias_vdd,minus10_dbv
24.130091,-102.218257,tiresias_vdd,minus10_dbv
24.837156,-100.044277,tiresias_vdd,minus10_dbv
25.564940,-103.155894,tiresias_vdd,minus10_dbv
26.314050,-101.323169,tiresias_vdd,minus10_dbv
27.085111,-101.493069,tiresias_vdd,minus10_dbv
27.878765,-101.428911,tiresias_vdd,minus10_dbv
28.695675,-101.411884,tiresias_vdd,minus10_dbv
29.536523,-102.389504,tiresias_vdd,minus10_dbv
30.402009,-100.805317,tiresias_vdd,minus10_dbv
31.292856,-103.185811,tiresias_vdd,minus10_dbv
32.209807,-99.956135,tiresias_vdd,minus10_dbv
33.153626,-104.682497,tiresias_vdd,minus10_dbv
34.125101,-103.673730,tiresias_vdd,minus10_dbv
35.125043,-98.895561,tiresias_vdd,minus10_dbv
36.154286,-97.701447,tiresias_vdd,minus10_dbv
37.213687,-100.554051,tiresias_vdd,minus10_dbv
38.304131,-94.892577,tiresias_vdd,minus10_dbv
39.426528,-78.260305,tiresias_vdd,minus10_dbv
40.581813,-76.489309,tiresias_vdd,minus10_dbv
41.770951,-93.458497,tiresias_vdd,minus10_dbv
42.994934,-99.257919,tiresias_vdd,minus10_dbv
44.254781,-100.579098,tiresias_vdd,minus10_dbv
45.551545,-101.863167,tiresias_vdd,minus10_dbv
46.886308,-105.748326,tiresias_vdd,minus10_dbv
48.260181,-104.720922,tiresias_vdd,minus10_dbv
49.674312,-106.332136,tiresias_vdd,minus10_dbv
51.129881,-105.412520,tiresias_vdd,minus10_dbv
52.628101,-104.381574,tiresias_vdd,minus10_dbv
54.170222,-107.957249,tiresias_vdd,minus10_dbv
55.757531,-105.595213,tiresias_vdd,minus10_dbv
57.391351,-108.805408,tiresias_vdd,minus10_dbv
59.073046,-105.510655,tiresias_vdd,minus10_dbv
60.804018,-104.227087,tiresias_vdd,minus10_dbv
62.585712,-107.678163,tiresias_vdd,minus10_dbv
64.419613,-108.848022,tiresias_vdd,minus10_dbv
66.307252,-106.921779,tiresias_vdd,minus10_dbv
68.250203,-106.694213,tiresias_vdd,minus10_dbv
70.250086,-107.772847,tiresias_vdd,minus10_dbv
72.308571,-108.248847,tiresias_vdd,minus10_dbv
74.427374,-104.393132,tiresias_vdd,minus10_dbv
76.608262,-104.225926,tiresias_vdd,minus10_dbv
78.853056,-83.276534,tiresias_vdd,minus10_dbv
81.163627,-89.840677,tiresias_vdd,minus10_dbv
83.541903,-104.814126,tiresias_vdd,minus10_dbv
85.989867,-107.309797,tiresias_vdd,minus10_dbv
88.509563,-107.557381,tiresias_vdd,minus10_dbv
91.103091,-108.192358,tiresias_vdd,minus10_dbv
93.772615,-108.417416,tiresias_vdd,minus10_dbv
96.520362,-109.091052,tiresias_vdd,minus10_dbv
99.348625,-103.946034,tiresias_vdd,minus10_dbv
102.259762,-109.958158,tiresias_vdd,minus10_dbv
105.256202,-111.084827,tiresias_vdd,minus10_dbv
108.340444,-110.429930,tiresias_vdd,minus10_dbv
111.515061,-110.006596,tiresias_vdd,minus10_dbv
114.782702,-109.512805,tiresias_vdd,minus10_dbv
118.146092,-101.766397,tiresias_vdd,minus10_dbv
121.608036,-100.015770,tiresias_vdd,minus10_dbv
125.171424,-107.857531,tiresias_vdd,minus10_dbv
128.839227,-111.739722,tiresias_vdd,minus10_dbv
132.614504,-110.614675,tiresias_vdd,minus10_dbv
136.500406,-108.689690,tiresias_vdd,minus10_dbv
140.500173,-106.602284,tiresias_vdd,minus10_dbv
144.617142,-110.610708,tiresias_vdd,minus10_dbv
148.854748,-110.604906,tiresias_vdd,minus10_dbv
153.216525,-108.803894,tiresias_vdd,minus10_dbv
157.706112,-99.127169,tiresias_vdd,minus10_dbv
162.327254,-89.507718,tiresias_vdd,minus10_dbv
167.083805,-108.729816,tiresias_vdd,minus10_dbv
171.979734,-109.683328,tiresias_vdd,minus10_dbv
177.019125,-111.156924,tiresias_vdd,minus10_dbv
182.206182,-109.357472,tiresias_vdd,minus10_dbv
187.545230,-110.775426,tiresias_vdd,minus10_dbv
193.040725,-108.418163,tiresias_vdd,minus10_dbv
198.697250,-90.866777,tiresias_vdd,minus10_dbv
204.519524,-110.633757,tiresias_vdd,minus10_dbv
210.512403,-110.292052,tiresias_vdd,minus10_dbv
216.680888,-109.173491,tiresias_vdd,minus10_dbv
223.030122,-107.042901,tiresias_vdd,minus10_dbv
229.565404,-109.858655,tiresias_vdd,minus10_dbv
236.292183,-109.436417,tiresias_vdd,minus10_dbv
243.216073,-104.061104,tiresias_vdd,minus10_dbv
250.342848,-109.509089,tiresias_vdd,minus10_dbv
257.678453,-108.643927,tiresias_vdd,minus10_dbv
265.229008,-110.385726,tiresias_vdd,minus10_dbv
273.000811,-110.084724,tiresias_vdd,minus10_dbv
281.000346,-92.610669,tiresias_vdd,minus10_dbv
289.234284,-111.104192,tiresias_vdd,minus10_dbv
297.709496,-110.813237,tiresias_vdd,minus10_dbv
306.433050,-111.570583,tiresias_vdd,minus10_dbv
315.412224,-95.563456,tiresias_vdd,minus10_dbv
324.654507,-98.782356,tiresias_vdd,minus10_dbv
334.167610,-110.879013,tiresias_vdd,minus10_dbv
343.959469,-109.276537,tiresias_vdd,minus10_dbv
354.038251,-110.947910,tiresias_vdd,minus10_dbv
364.412363,-105.730234,tiresias_vdd,minus10_dbv
375.090460,-110.120710,tiresias_vdd,minus10_dbv
386.081450,-111.082300,tiresias_vdd,minus10_dbv
397.394500,-94.813754,tiresias_vdd,minus10_dbv
409.039048,-111.175040,tiresias_vdd,minus10_dbv
421.024807,-111.380259,tiresias_vdd,minus10_dbv
433.361775,-101.078841,tiresias_vdd,minus10_dbv
446.060244,-96.847127,tiresias_vdd,minus10_dbv
459.130807,-110.459902,tiresias_vdd,minus10_dbv
472.584367,-111.181727,tiresias_vdd,minus10_dbv
486.432146,-106.526510,tiresias_vdd,minus10_dbv
500.685695,-109.903804,tiresias_vdd,minus10_dbv
515.356906,-95.693415,tiresias_vdd,minus10_dbv
530.458016,-110.412554,tiresias_vdd,minus10_dbv
546.001623,-111.109129,tiresias_vdd,minus10_dbv
562.000691,-96.751689,tiresias_vdd,minus10_dbv
578.468569,-110.096036,tiresias_vdd,minus10_dbv
595.418991,-106.955041,tiresias_vdd,minus10_dbv
612.866100,-110.369274,tiresias_vdd,minus10_dbv
630.824447,-101.334910,tiresias_vdd,minus10_dbv
649.309014,-98.381570,tiresias_vdd,minus10_dbv
668.335221,-110.344835,tiresias_vdd,minus10_dbv
687.918938,-97.835974,tiresias_vdd,minus10_dbv
708.076501,-110.399732,tiresias_vdd,minus10_dbv
728.824726,-108.370353,tiresias_vdd,minus10_dbv
750.180921,-97.651799,tiresias_vdd,minus10_dbv
772.162900,-109.818090,tiresias_vdd,minus10_dbv
794.789000,-98.640750,tiresias_vdd,minus10_dbv
818.078095,-110.167953,tiresias_vdd,minus10_dbv
842.049613,-108.712849,tiresias_vdd,minus10_dbv
866.723550,-108.730511,tiresias_vdd,minus10_dbv
892.120489,-98.492021,tiresias_vdd,minus10_dbv
918.261614,-99.413593,tiresias_vdd,minus10_dbv
945.168733,-88.505716,tiresias_vdd,minus10_dbv
972.864291,-107.836230,tiresias_vdd,minus10_dbv
1001.371391,-27.641351,tiresias_vdd,minus10_dbv
1030.713812,-99.989560,tiresias_vdd,minus10_dbv
1060.916032,-110.919075,tiresias_vdd,minus10_dbv
1092.003245,-108.409676,tiresias_vdd,minus10_dbv
1124.001383,-99.494650,tiresias_vdd,minus10_dbv
1156.937137,-100.643713,tiresias_vdd,minus10_dbv
1190.837983,-108.447085,tiresias_vdd,minus10_dbv
1225.732199,-99.617040,tiresias_vdd,minus10_dbv
1261.648894,-93.980379,tiresias_vdd,minus10_dbv
1298.618029,-110.067543,tiresias_vdd,minus10_dbv
1336.670442,-108.783610,tiresias_vdd,minus10_dbv
1375.837875,-100.015107,tiresias_vdd,minus10_dbv
1416.153002,-101.633532,tiresias_vdd,minus10_dbv
1457.649452,-108.531698,tiresias_vdd,minus10_dbv
1500.361842,-98.449506,tiresias_vdd,minus10_dbv
1544.325799,-109.144126,tiresias_vdd,minus10_dbv
1589.577999,-100.854944,tiresias_vdd,minus10_dbv
1636.156190,-102.421315,tiresias_vdd,minus10_dbv
1684.099226,-109.509643,tiresias_vdd,minus10_dbv
1733.447100,-101.200368,tiresias_vdd,minus10_dbv
1784.240977,-102.856750,tiresias_vdd,minus10_dbv
1836.523229,-101.477543,tiresias_vdd,minus10_dbv
1890.337467,-98.048233,tiresias_vdd,minus10_dbv
1945.728583,-101.653812,tiresias_vdd,minus10_dbv
2002.742782,-103.594059,tiresias_vdd,minus10_dbv
2061.427625,-101.995105,tiresias_vdd,minus10_dbv
2121.832065,-103.880972,tiresias_vdd,minus10_dbv
2184.006490,-102.218270,tiresias_vdd,minus10_dbv
2248.002765,-104.327930,tiresias_vdd,minus10_dbv
2313.874274,-102.817150,tiresias_vdd,minus10_dbv
2381.675966,-104.381811,tiresias_vdd,minus10_dbv
2451.464399,-101.189247,tiresias_vdd,minus10_dbv
2523.297789,-102.426886,tiresias_vdd,minus10_dbv
2597.236057,-104.675192,tiresias_vdd,minus10_dbv
2673.340883,-103.197857,tiresias_vdd,minus10_dbv
2751.675750,-105.510349,tiresias_vdd,minus10_dbv
2832.306004,-99.242301,tiresias_vdd,minus10_dbv
2915.298905,-103.776543,tiresias_vdd,minus10_dbv
3000.723683,-102.591541,tiresias_vdd,minus10_dbv
3088.651599,-104.604217,tiresias_vdd,minus10_dbv
3179.155999,-102.976091,tiresias_vdd,minus10_dbv
3272.312380,-103.150576,tiresias_vdd,minus10_dbv
3368.198452,-104.921954,tiresias_vdd,minus10_dbv
3466.894200,-106.982485,tiresias_vdd,minus10_dbv
3568.481954,-103.839950,tiresias_vdd,minus10_dbv
3673.046457,-104.119159,tiresias_vdd,minus10_dbv
3780.674934,-101.190526,tiresias_vdd,minus10_dbv
3891.457165,-104.544414,tiresias_vdd,minus10_dbv
4005.485564,-104.825436,tiresias_vdd,minus10_dbv
4122.855250,-105.187326,tiresias_vdd,minus10_dbv
4243.664130,-105.465524,tiresias_vdd,minus10_dbv
4368.012981,-103.682731,tiresias_vdd,minus10_dbv
4496.005531,-105.919947,tiresias_vdd,minus10_dbv
4627.748549,-104.926832,tiresias_vdd,minus10_dbv
4763.351932,-106.350865,tiresias_vdd,minus10_dbv
4902.928797,-104.978460,tiresias_vdd,minus10_dbv
5046.595577,-105.678918,tiresias_vdd,minus10_dbv
5194.472115,-107.460031,tiresias_vdd,minus10_dbv
5346.681766,-107.426823,tiresias_vdd,minus10_dbv
5503.351500,-106.150126,tiresias_vdd,minus10_dbv
5664.612008,-103.319801,tiresias_vdd,minus10_dbv
5830.597810,-108.312037,tiresias_vdd,minus10_dbv
6001.447367,-106.985402,tiresias_vdd,minus10_dbv
6177.303198,-108.614020,tiresias_vdd,minus10_dbv
6358.311998,-107.690526,tiresias_vdd,minus10_dbv
6544.624761,-108.183219,tiresias_vdd,minus10_dbv
6736.396904,-109.477370,tiresias_vdd,minus10_dbv
6933.788400,-107.706213,tiresias_vdd,minus10_dbv
7136.963909,-109.115078,tiresias_vdd,minus10_dbv
7346.092914,-110.418557,tiresias_vdd,minus10_dbv
7561.349867,-109.330161,tiresias_vdd,minus10_dbv
7782.914330,-110.141235,tiresias_vdd,minus10_dbv
8010.971128,-109.033207,tiresias_vdd,minus10_dbv
8245.710500,-110.780842,tiresias_vdd,minus10_dbv
8487.328260,-110.941628,tiresias_vdd,minus10_dbv
8736.025961,-111.120432,tiresias_vdd,minus10_dbv
8992.011061,-111.577293,tiresias_vdd,minus10_dbv
9255.497097,-111.483990,tiresias_vdd,minus10_dbv
9526.703863,-111.694776,tiresias_vdd,minus10_dbv
9805.857594,-111.848397,tiresias_vdd,minus10_dbv
10093.191154,-111.879066,tiresias_vdd,minus10_dbv
10388.944230,-111.678390,tiresias_vdd,minus10_dbv
10693.363532,-111.920962,tiresias_vdd,minus10_dbv
11006.703001,-111.643302,tiresias_vdd,minus10_dbv
11329.224017,-111.596922,tiresias_vdd,minus10_dbv
11661.195620,-111.766609,tiresias_vdd,minus10_dbv
12002.894734,-111.476816,tiresias_vdd,minus10_dbv
12354.606395,-111.276555,tiresias_vdd,minus10_dbv
12716.623996,-111.383316,tiresias_vdd,minus10_dbv
13089.249521,-111.243014,tiresias_vdd,minus10_dbv
13472.793808,-111.413673,tiresias_vdd,minus10_dbv
13867.576801,-111.130884,tiresias_vdd,minus10_dbv
14273.927818,-111.184516,tiresias_vdd,minus10_dbv
14692.185828,-111.555249,tiresias_vdd,minus10_dbv
15122.699734,-111.299194,tiresias_vdd,minus10_dbv
15565.828661,-111.640401,tiresias_vdd,minus10_dbv
16021.942256,-110.733541,tiresias_vdd,minus10_dbv
16491.420999,-111.658389,tiresias_vdd,minus10_dbv
16974.656520,-111.736640,tiresias_vdd,minus10_dbv
17472.051922,-111.885439,tiresias_vdd,minus10_dbv
17984.022122,-111.756352,tiresias_vdd,minus10_dbv
18510.994194,-111.838265,tiresias_vdd,minus10_dbv
19053.407727,-111.979445,tiresias_vdd,minus10_dbv
19611.715189,-111.871292,tiresias_vdd,minus10_dbv
20186.382308,-112.041666,tiresias_vdd,minus10_dbv
20777.888460,-111.957964,tiresias_vdd,minus10_dbv
21386.727064,-112.100911,tiresias_vdd,minus10_dbv
20.290907,-91.938053,tiresias_vdd,minus6_dbv
20.885476,-96.567000,tiresias_vdd,minus6_dbv
21.497467,-98.737697,tiresias_vdd,minus6_dbv
22.127391,-102.221621,tiresias_vdd,minus6_dbv
22.775773,-103.495726,tiresias_vdd,minus6_dbv
23.443154,-102.753000,tiresias_vdd,minus6_dbv
24.130091,-102.179406,tiresias_vdd,minus6_dbv
24.837156,-101.323224,tiresias_vdd,minus6_dbv
25.564940,-101.222238,tiresias_vdd,minus6_dbv
26.314050,-98.049811,tiresias_vdd,minus6_dbv
27.085111,-100.800420,tiresias_vdd,minus6_dbv
27.878765,-100.390671,tiresias_vdd,minus6_dbv
28.695675,-99.989400,tiresias_vdd,minus6_dbv
29.536523,-104.109423,tiresias_vdd,minus6_dbv
30.402009,-101.121718,tiresias_vdd,minus6_dbv
31.292856,-99.627222,tiresias_vdd,minus6_dbv
32.209807,-102.770343,tiresias_vdd,minus6_dbv
33.153626,-101.830739,tiresias_vdd,minus6_dbv
34.125101,-100.196193,tiresias_vdd,minus6_dbv
35.125043,-97.013822,tiresias_vdd,minus6_dbv
36.154286,-98.611146,tiresias_vdd,minus6_dbv
37.213687,-97.337180,tiresias_vdd,minus6_dbv
38.304131,-92.563730,tiresias_vdd,minus6_dbv
39.426528,-78.987556,tiresias_vdd,minus6_dbv
40.581813,-69.707006,tiresias_vdd,minus6_dbv
41.770951,-90.588864,tiresias_vdd,minus6_dbv
42.994934,-96.094769,tiresias_vdd,minus6_dbv
44.254781,-98.725595,tiresias_vdd,minus6_dbv
45.551545,-97.394564,tiresias_vdd,minus6_dbv
46.886308,-100.607502,tiresias_vdd,minus6_dbv
48.260181,-101.378403,tiresias_vdd,minus6_dbv
49.674312,-102.015844,tiresias_vdd,minus6_dbv
51.129881,-104.696323,tiresias_vdd,minus6_dbv
52.628101,-103.036806,tiresias_vdd,minus6_dbv
54.170222,-104.384867,tiresias_vdd,minus6_dbv
55.757531,-103.407772,tiresias_vdd,minus6_dbv
57.391351,-106.312353,tiresias_vdd,minus6_dbv
59.073046,-103.351726,tiresias_vdd,minus6_dbv
60.804018,-103.280827,tiresias_vdd,minus6_dbv
62.585712,-107.316546,tiresias_vdd,minus6_dbv
64.419613,-104.972446,tiresias_vdd,minus6_dbv
66.307252,-105.964927,tiresias_vdd,minus6_dbv
68.250203,-104.508945,tiresias_vdd,minus6_dbv
70.250086,-102.788824,tiresias_vdd,minus6_dbv
72.308571,-103.430056,tiresias_vdd,minus6_dbv
74.427374,-100.968306,tiresias_vdd,minus6_dbv
76.608262,-101.057936,tiresias_vdd,minus6_dbv
78.853056,-77.228835,tiresias_vdd,minus6_dbv
81.163627,-92.966159,tiresias_vdd,minus6_dbv
83.541903,-104.845282,tiresias_vdd,minus6_dbv
85.989867,-104.958806,tiresias_vdd,minus6_dbv
88.509563,-106.315187,tiresias_vdd,minus6_dbv
91.103091,-109.498872,tiresias_vdd,minus6_dbv
93.772615,-107.012999,tiresias_vdd,minus6_dbv
96.520362,-107.366350,tiresias_vdd,minus6_dbv
99.348625,-100.226167,tiresias_vdd,minus6_dbv
102.259762,-106.807706,tiresias_vdd,minus6_dbv
105.256202,-108.611312,tiresias_vdd,minus6_dbv
108.340444,-109.646144,tiresias_vdd,minus6_dbv
111.515061,-109.949760,tiresias_vdd,minus6_dbv
114.782702,-107.914071,tiresias_vdd,minus6_dbv
118.146092,-96.677311,tiresias_vdd,minus6_dbv
121.608036,-95.452430,tiresias_vdd,minus6_dbv
125.171424,-109.239132,tiresias_vdd,minus6_dbv
128.839227,-109.494237,tiresias_vdd,minus6_dbv
132.614504,-109.151945,tiresias_vdd,minus6_dbv
136.500406,-110.475354,tiresias_vdd,minus6_dbv
140.500173,-103.198927,tiresias_vdd,minus6_dbv
144.617142,-106.923126,tiresias_vdd,minus6_dbv
148.854748,-107.892493,tiresias_vdd,minus6_dbv
153.216525,-107.558237,tiresias_vdd,minus6_dbv
157.706112,-101.556901,tiresias_vdd,minus6_dbv
162.327254,-84.078156,tiresias_vdd,minus6_dbv
167.083805,-104.928794,tiresias_vdd,minus6_dbv
171.979734,-108.131823,tiresias_vdd,minus6_dbv
177.019125,-108.042369,tiresias_vdd,minus6_dbv
182.206182,-108.424791,tiresias_vdd,minus6_dbv
187.545230,-107.956064,tiresias_vdd,minus6_dbv
193.040725,-106.755549,tiresias_vdd,minus6_dbv
198.697250,-85.722572,tiresias_vdd,minus6_dbv
204.519524,-106.120288,tiresias_vdd,minus6_dbv
210.512403,-108.777359,tiresias_vdd,minus6_dbv
216.680888,-109.051673,tiresias_vdd,minus6_dbv
223.030122,-105.552410,tiresias_vdd,minus6_dbv
229.565404,-110.954784,tiresias_vdd,minus6_dbv
236.292183,-106.523279,tiresias_vdd,minus6_dbv
243.216073,-100.816216,tiresias_vdd,minus6_dbv
250.342848,-110.648544,tiresias_vdd,minus6_dbv
257.678453,-105.984380,tiresias_vdd,minus6_dbv
265.229008,-109.238483,tiresias_vdd,minus6_dbv
273.000811,-108.424911,tiresias_vdd,minus6_dbv
281.000346,-87.629154,tiresias_vdd,minus6_dbv
289.234284,-107.737094,tiresias_vdd,minus6_dbv
297.709496,-110.179408,tiresias_vdd,minus6_dbv
306.433050,-109.966244,tiresias_vdd,minus6_dbv
315.412224,-88.829269,tiresias_vdd,minus6_dbv
324.654507,-101.958904,tiresias_vdd,minus6_dbv
334.167610,-110.058494,tiresias_vdd,minus6_dbv
343.959469,-107.526124,tiresias_vdd,minus6_dbv
354.038251,-110.486983,tiresias_vdd,minus6_dbv
364.412363,-101.757025,tiresias_vdd,minus6_dbv
375.090460,-107.145443,tiresias_vdd,minus6_dbv
386.081450,-110.413157,tiresias_vdd,minus6_dbv
397.394500,-89.511572,tiresias_vdd,minus6_dbv
409.039048,-107.957305,tiresias_vdd,minus6_dbv
421.024807,-109.975662,tiresias_vdd,minus6_dbv
433.361775,-91.367875,tiresias_vdd,minus6_dbv
446.060244,-96.932231,tiresias_vdd,minus6_dbv
459.130807,-107.532507,tiresias_vdd,minus6_dbv
472.584367,-109.951300,tiresias_vdd,minus6_dbv
486.432146,-104.479525,tiresias_vdd,minus6_dbv
500.685695,-107.928551,tiresias_vdd,minus6_dbv
515.356906,-90.752425,tiresias_vdd,minus6_dbv
530.458016,-108.749240,tiresias_vdd,minus6_dbv
546.001623,-109.558818,tiresias_vdd,minus6_dbv
562.000691,-91.762347,tiresias_vdd,minus6_dbv
578.468569,-108.189779,tiresias_vdd,minus6_dbv
595.418991,-104.319678,tiresias_vdd,minus6_dbv
612.866100,-108.305960,tiresias_vdd,minus6_dbv
630.824447,-98.793645,tiresias_vdd,minus6_dbv
649.309014,-92.612447,tiresias_vdd,minus6_dbv
668.335221,-108.065646,tiresias_vdd,minus6_dbv
687.918938,-93.058307,tiresias_vdd,minus6_dbv
708.076501,-109.045731,tiresias_vdd,minus6_dbv
728.824726,-104.781082,tiresias_vdd,minus6_dbv
750.180921,-92.254794,tiresias_vdd,minus6_dbv
772.162900,-107.500758,tiresias_vdd,minus6_dbv
794.789000,-93.764582,tiresias_vdd,minus6_dbv
818.078095,-108.371940,tiresias_vdd,minus6_dbv
842.049613,-105.991239,tiresias_vdd,minus6_dbv
866.723550,-107.701494,tiresias_vdd,minus6_dbv
892.120489,-93.851440,tiresias_vdd,minus6_dbv
918.261614,-94.350067,tiresias_vdd,minus6_dbv
945.168733,-88.583662,tiresias_vdd,minus6_dbv
972.864291,-105.547519,tiresias_vdd,minus6_dbv
1001.371391,-23.642352,tiresias_vdd,minus6_dbv
1030.713812,-95.104195,tiresias_vdd,minus6_dbv
1060.916032,-109.843291,tiresias_vdd,minus6_dbv
1092.003245,-106.015172,tiresias_vdd,minus6_dbv
1124.001383,-94.879258,tiresias_vdd,minus6_dbv
1156.937137,-95.789484,tiresias_vdd,minus6_dbv
1190.837983,-106.332967,tiresias_vdd,minus6_dbv
1225.732199,-94.347439,tiresias_vdd,minus6_dbv
1261.648894,-92.547559,tiresias_vdd,minus6_dbv
1298.618029,-108.639504,tiresias_vdd,minus6_dbv
1336.670442,-106.658178,tiresias_vdd,minus6_dbv
1375.837875,-95.219617,tiresias_vdd,minus6_dbv
1416.153002,-97.073473,tiresias_vdd,minus6_dbv
1457.649452,-106.492531,tiresias_vdd,minus6_dbv
1500.361842,-93.480799,tiresias_vdd,minus6_dbv
1544.325799,-107.159960,tiresias_vdd,minus6_dbv
1589.577999,-95.697615,tiresias_vdd,minus6_dbv
1636.156190,-98.009193,tiresias_vdd,minus6_dbv
1684.099226,-107.579394,tiresias_vdd,minus6_dbv
1733.447100,-95.954113,tiresias_vdd,minus6_dbv
1784.240977,-99.085090,tiresias_vdd,minus6_dbv
1836.523229,-96.421507,tiresias_vdd,minus6_dbv
1890.337467,-96.184368,tiresias_vdd,minus6_dbv
1945.728583,-96.726856,tiresias_vdd,minus6_dbv
2002.742782,-99.224407,tiresias_vdd,minus6_dbv
2061.427625,-97.051316,tiresias_vdd,minus6_dbv
2121.832065,-99.585668,tiresias_vdd,minus6_dbv
2184.006490,-97.309489,tiresias_vdd,minus6_dbv
2248.002765,-99.938672,tiresias_vdd,minus6_dbv
2313.874274,-97.786292,tiresias_vdd,minus6_dbv
2381.675966,-100.304458,tiresias_vdd,minus6_dbv
2451.464399,-96.431941,tiresias_vdd,minus6_dbv
2523.297789,-98.088436,tiresias_vdd,minus6_dbv
2597.236057,-101.159469,tiresias_vdd,minus6_dbv
2673.340883,-98.642073,tiresias_vdd,minus6_dbv
2751.675750,-101.439693,tiresias_vdd,minus6_dbv
2832.306004,-96.270048,tiresias_vdd,minus6_dbv
2915.298905,-99.163977,tiresias_vdd,minus6_dbv
3000.723683,-97.914924,tiresias_vdd,minus6_dbv
3088.651599,-101.963496,tiresias_vdd,minus6_dbv
3179.155999,-98.487466,tiresias_vdd,minus6_dbv
3272.312380,-98.712036,tiresias_vdd,minus6_dbv
3368.198452,-100.405132,tiresias_vdd,minus6_dbv
3466.894200,-103.617946,tiresias_vdd,minus6_dbv
3568.481954,-99.482818,tiresias_vdd,minus6_dbv
3673.046457,-99.782999,tiresias_vdd,minus6_dbv
